source_id,vlm_landuse,vlm_label,vlm_confidence,vlm_reason,gold_label
punjab_30.2590_76.3032,cropland,AGRI_BURN,0.95,"The red bounding box is centered over agricultural fields (cropland) characterized by rectangular field patterns and division lines, with no industrial structures like brick kilns, factories, or chimneys inside.",
punjab_30.2598_76.0714,industrial,INDUSTRIAL,0.95,"Laal chaukor ke andar eent ka bhatta saaf dikh raha hai, jismein oval shakal ki bhatte ki body, nangi bhoori zameen aur kacchi eent ke dher maujood hain, jo ise cropland nahi balki industrial category mein darshata hai.",
punjab_30.2620_76.1704,cropland,AGRI_BURN,0.95,"The area inside the red square consists of agricultural fields with typical rectangular parcel boundaries and crop patterns, surrounded by similar farmland.",
punjab_30.2625_76.1734,cropland,AGRI_BURN,0.95,"The area inside the red box shows distinctly shaped agricultural fields with straight field boundaries and varying crop growth stages, indicative of cropland.",
punjab_30.2625_76.3565,cropland,AGRI_BURN,0.9,"The red bounding box primarily encloses agricultural field plots (cropland) along with a portion of a rural settlement/residential area, showing typical farm field boundaries rather than industrial structures or kilns.",
punjab_30.2626_75.9595,cropland,AGRI_BURN,0.95,"Laal chaukor ke andar saaf taur par rectangular agricultural fields aur paani se bhare hue khet ya chote ponds dikh rahe hain, jinme seedhi medh ki lakeerein bani hain. Yahan koi industrial sheds, chimneys ya bhatte maujood nahi hain.",
punjab_30.2634_76.1554,cropland,AGRI_BURN,0.95,"The area inside the red box shows agricultural field patterns with regular rectangular plots and crop residue or soil preparation, characteristic of cropland.",
punjab_30.2653_75.2686,cropland,AGRI_BURN,0.9,"The red bounding box primarily encloses agricultural fields with clear rectangular plots and field boundaries, flanked by a road, without any industrial structures or brick kilns inside the box.",
punjab_30.2668_76.1693,cropland,AGRI_BURN,0.95,"The area inside the red square consists of clearly delineated agricultural plots and crop fields with straight boundaries, surrounded by other farmland.",
punjab_30.2692_76.3306,cropland,AGRI_BURN,0.95,"Laal chaukor ke andar sirf aayakar khet aur medh dikhayi de rahe hain, koi industrial ya bhatta ki visheshta nahi hai.",
punjab_30.2697_76.1923,cropland,AGRI_BURN,0.95,The red square outlines agricultural fields characterized by rectangular plots and straight boundary lines without any industrial features like kilns or sheds.,
punjab_30.2719_76.3036,cropland,AGRI_BURN,0.9,"The red bounding box primarily covers agricultural fields intersected by a canal lined with trees, showing typical rectangular field patterns and crop cultivation features characteristic of cropland.",
punjab_30.2720_76.3075,cropland,AGRI_BURN,0.95,"The red square primarily encloses agricultural field patterns and crop beds with standard field boundaries, lacking any industrial structures such as kilns, chimneys, or factories.",
punjab_30.2722_76.0569,cropland,AGRI_BURN,0.99,"Laal chaukor ke andar saaf taur par rectangular khet aur medh ki seedhi lakeerein dikh rahi hain. Koi bhatta, chimney, ya industrial structure maujood nahi hai, isliye ye cropland hai.",
punjab_30.2730_76.1586,cropland,AGRI_BURN,0.95,"Laal chaukor ke andar agricultural fields (cropland) aur farm boundaries dikh rahi hain, koi industrial ya bhatta structure nahi hai.",
punjab_30.2731_76.1758,industrial,INDUSTRIAL,0.95,"Laal chaukor ke andar ek industrial facility ya factory ka shed aur paved area dikh raha hai, jo aas-paas ke khet (cropland) se alag hai.",
punjab_30.2751_75.4071,cropland,AGRI_BURN,0.95,"The area inside the red square exclusively contains agricultural fields and field boundaries typical of cropland, with no industrial structures or brick kilns visible.",
punjab_30.2754_75.2217,cropland,AGRI_BURN,0.85,"The red bounding box primarily encloses agricultural fields with clear rectangular patterns and boundary lines, surrounded by rural farmland.",
punjab_30.2759_76.3182,industrial,INDUSTRIAL,0.95,"The red bounding box contains structures with long rectangular sheds and associated facilities typical of rural industrial sites such as a brick kiln or small manufacturing unit, distinguishable from the surrounding cropland.",
punjab_30.2765_75.9260,cropland,AGRI_BURN,0.95,"The red bounding box encloses typical rectangular agricultural fields with distinct crop boundaries and vegetation, showing no signs of industrial structures, brick kilns, or urban development inside the marked area.",
punjab_30.2826_76.3627,cropland,AGRI_BURN,0.95,"The area inside the red square exclusively contains agricultural fields with characteristic straight boundaries and crop patterns, showing no industrial or other structures.",
punjab_30.2859_75.4953,cropland,AGRI_BURN,0.95,"The red bounding box primarily encloses agricultural fields with clear rectangular boundary lines and crop cultivation, without any visible industrial infrastructure, kilns, or urban structures inside the exact boxed area.",
punjab_30.2923_75.4933,cropland,AGRI_BURN,0.85,"The area inside the red square shows agricultural fields with typical rectangular patterns and crop cover, located between a forested strip and larger croplands.",
punjab_30.3082_75.5009,cropland,AGRI_BURN,0.95,"Laal chaukor ke andar poori tarah se khet (cropland) ke rectangular plots aur green faslein dikh rahi hain, koi industrial ya anya structure nahi hai.",
punjab_30.3083_75.4879,cropland,AGRI_BURN,0.95,"The area inside the red square consists of regular rectangular plots of agricultural land with straight field boundaries, clearly indicating crop cultivation.",
punjab_30.3171_76.3084,cropland,AGRI_BURN,0.95,"The red square primarily encloses standard agricultural fields with straight field boundaries and varying crop states, with no industrial features, brick kilns, or urban structures present inside the bounded area.",
punjab_30.3293_76.2294,cropland,AGRI_BURN,0.95,"The red bounding box encloses typical agricultural land divided into regular rectangular plots (cropland) without any industrial structures like brick kilns, sheds, or chimneys.",
punjab_30.3376_75.5157,cropland,AGRI_BURN,0.9,"The red bounding box clearly encloses agricultural fields with visible crop patterns and field boundaries, despite being surrounded by some rural settlement paths.",
punjab_30.3388_76.1242,cropland,AGRI_BURN,0.95,"The red box clearly frames agricultural crop fields showing characteristic grid patterns and boundaries without any industrial structures, brick kilns, or factories inside.",
punjab_30.3420_76.3264,cropland,AGRI_BURN,0.95,"The red bounding box clearly encloses rectangular agricultural fields with regular crop patterns and plot boundaries, characteristic of cropland.",
punjab_30.3427_76.0466,cropland,AGRI_BURN,0.85,"The marked red box mainly contains agricultural fields divided by straight pathways and boundaries, consistent with surrounding farmland.",
punjab_30.3450_76.3384,cropland,AGRI_BURN,0.85,"The red square primarily encloses agricultural fields and a few small rural dwellings, characteristic of an agrarian landscape rather than an industrial facility or brick kiln.",
punjab_30.3454_76.3352,cropland,AGRI_BURN,0.9,"The red box is centered on a mix of agricultural fields with regular crop patterns and green vegetation, without industrial features.",
punjab_30.3497_76.3164,industrial,INDUSTRIAL,0.95,"Inside the red bounding box, there are clearly visible rectangular industrial sheds, buildings, and infrastructure facilities, despite being surrounded by agricultural fields.",
punjab_30.3503_76.1341,cropland,AGRI_BURN,0.85,"The area inside the red box consists mainly of agricultural fields, divided by field boundaries (medh) with no industrial structures like kilns, chimneys, or storage tanks visible within the marked square.",
punjab_30.3510_75.6213,cropland,AGRI_BURN,0.95,"Laal chaukor ke andar sirf khet (cropland) aur unke beech ke boundaries hain. Koi industrial structure, bhatta, ya chimney nahi hai.",
punjab_30.3552_76.1137,cropland,AGRI_BURN,0.95,"The area inside the red box shows characteristic agricultural field boundaries (medh/bunds) and patterns typical of cropland, with no industrial features, brick kilns, or buildings present within the marked zone.",
punjab_30.3556_75.6256,cropland,AGRI_BURN,0.95,"The red bounding box is centered over standard agricultural fields with green crop patterns and field boundaries, showing no signs of industrial structures like brick kilns, sheds, or chimneys inside the target area.",
punjab_30.3557_75.6255,cropland,AGRI_BURN,0.85,"The red bounding box is located within agricultural fields characterized by rectangular plot patterns and crop cover, and no industrial structures or brick kilns are visible inside the square.",
punjab_30.3567_75.6308,cropland,AGRI_BURN,0.95,"The red bounding box contains regular rectangular agricultural fields with distinct crop patterns and field boundaries, characteristic of cropland.",
punjab_30.3604_75.6176,cropland,AGRI_BURN,0.95,"The area inside the red box consists entirely of agricultural fields with straight field boundaries, vegetation, and crop patterns, showing no industrial features.",
punjab_30.3604_75.6256,cropland,AGRI_BURN,0.85,"The red bounding box is centered on agricultural fields with visible crop patterns, boundaries, and surrounding farming areas.",
punjab_30.3618_76.3637,urban,UNSURE,0.95,"The red bounding box is located centrally within a densely built residential/urban area characterized by clustered buildings, houses, and narrow streets.",
punjab_30.3636_75.6303,cropland,AGRI_BURN,0.95,"The red box encompasses an area with regular agricultural fields showing typical straight crop lines and varying states of vegetation and ploughed earth, characteristic of cropland.",
punjab_30.3646_76.1047,cropland,AGRI_BURN,0.95,"The red square outlines an agricultural field with typical rectangular crop plot divisions and boundaries, showing no industrial or structural features inside.",
punjab_30.3720_75.8454,cropland,AGRI_BURN,0.95,"The area inside the red bounding box displays regular geometric patterns typical of agricultural fields (cropland) with visible boundaries and crop rows, surrounded by other fields, with no industrial structures like brick kilns or factories inside t",
punjab_30.3762_75.5600,urban,UNSURE,0.9,"The red bounding box encloses a densely built-up residential and commercial area with numerous buildings, roofs, and local roads, characteristic of urban land use.",
punjab_30.3792_75.8426,cropland,AGRI_BURN,0.95,"Laal chaukor ke andar sirf aayatakar khet (agricultural plots) aur medh dikh rahe hain, koi industrial ya bhatta ki visheshta nahi hai.",
punjab_30.3803_75.8554,industrial,INDUSTRIAL,0.85,"The red bounding box clearly captures an industrial shed structure along with associated paved open storage and transport access, distinct from the surrounding urban and cropland zones.",
punjab_30.3808_75.8529,cropland,AGRI_BURN,0.95,"The red bounding box clearly encloses rectangular agricultural fields with distinct crop rows and field boundaries, consistent with surrounding cropland patterns.",
punjab_30.3819_75.5359,urban,UNSURE,0.95,"Laal chaukor ke andar ghaney makaan, buildings aur aabadi dikh rahi hai, jo ki urban landuse ko darshati hai.",
punjab_30.3826_75.8420,industrial,INDUSTRIAL,0.85,"The red bounding box encloses a small facility featuring industrial characteristics such as storage sheds, an open paved/cleared yard, and structures distinct from the surrounding agricultural fields.",
punjab_30.3839_75.9754,cropland,AGRI_BURN,0.95,"Laal chaukor ke andar sirf khet aur medh dikhai de rahe hain, koi industrial ya anya structure nahi hai.",
punjab_30.3840_76.1125,cropland,AGRI_BURN,0.95,"The area inside the red square consists of regular agricultural field parcels with straight boundaries characteristic of cropland, with no industrial structures or brick kilns present.",
